timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-12T15:15:51,codecarbon,40357fb9-3d35-4eb6-ac2e-d09b25b6ca35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.36862689978443,3.1645565770693586e-05,3.377823250856723e-06,17.00202389492857,20.877440400646748,20.0,2.890214162468522e-05,7.031311180583089e-05,3.3979321110786664e-05,0.00013319457454130277,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,9.833333333333334,51.449999999999996,16.026155471801758,N,1.0,0.0
2026-08-12T15:16:12,codecarbon,089e3256-dad7-4955-a32b-8285741ea152,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.001834399998188,3.268216552014279e-05,2.9706105665568073e-06,17.0022790115,298.69457846788777,20.0,3.666102219021724e-05,5.779310178954944e-05,4.310344611035867e-05,0.00013755757009012535,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,4.0,51.614285714285714,16.080183301653182,N,1.0,0.0
2026-08-12T15:18:00,codecarbon,80995e4f-01b6-499e-9d74-bbcc964111ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.667407399974763,0.00010927699513093969,3.450771758821872e-06,17.0000470016,112.92027740143602,20.0,0.0001339129613772071,0.00016853013482442947,0.00015749821055473554,0.0004599413067563721,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.17857142857142858,51.36071428571429,15.998889514378138,N,1.0,0.0
2026-08-12T15:18:32,codecarbon,c0658be4-8334-4642-a5ab-a4d8d9b1ab6c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.80952989985235,3.581826369178877e-05,3.0329965710351086e-06,17.0014141875,13.36387876223618,20.0,4.0336137723279986e-05,6.299699484202392e-05,4.742411499998222e-05,0.00015075724756528615,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,1.875,51.9375,16.172455310821533,N,1.0,0.0
2026-08-12T15:18:57,codecarbon,5df3c2ba-a8a9-4421-9053-c9c783e77d2d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.53180280001834,2.8490623522996127e-05,2.9890068144235326e-06,17.00260458457143,16.08903273278193,20.0,2.9610740562587137e-05,5.551698885852829e-05,3.4787853888701646e-05,0.00011991558330981707,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,5.166666666666667,51.25,15.973620732625326,N,1.0,0.0
2026-08-12T15:19:12,codecarbon,ca11c59b-fe07-48a3-838c-b4a676334851,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.1770558001007885,2.0163245545087115e-05,2.8094034805754137e-06,17.018000297,20.86903072234105,20.0,1.849068279203992e-05,4.468059129880686e-05,2.169479944406905e-05,8.486607353491582e-05,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,1.6666666666666667,51.43333333333334,16.021386464436848,N,1.0,0.0
2026-08-12T15:19:29,codecarbon,6074127e-ee5c-4093-a55f-95cd5ddecd98,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.478849899955094,2.4594548329797283e-05,2.9006939172171855e-06,26.56553868200001,17.298112490110906,20.0,2.4922628225084848e-05,4.962337303293651e-05,2.897120000044298e-05,0.00010351720125846434,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,1.2,51.7,16.114139556884766,N,1.0,0.0
2026-08-12T15:20:40,codecarbon,aad75fcb-12eb-402a-a516-68eabef07062,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.747755599906668,3.594335922266266e-05,3.0595937170286567e-06,21.896629748000002,13.810567946200255,20.0,4.0046089574908135e-05,6.435532926296617e-05,4.688234944543284e-05,0.00015128376828330714,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.5,51.475,16.02986717224121,N,1.0,0.0
2026-08-12T15:21:06,codecarbon,373b928b-2b31-4c1f-895c-569abaef0792,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.183278699871153,2.5248273868565758e-05,2.7493746725687423e-06,17.615188099250002,255.43003322953504,20.0,2.804209530608907e-05,4.528448067198099e-05,3.2942122777199585e-05,0.00010626869875526964,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,8.0,51.92,16.178749084472656,N,1.0,0.0
2026-08-12T15:22:32,codecarbon,35c2f442-fe06-4064-8cae-883cea19eef8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.496566000161693,7.241522825160919e-05,3.3686882012254653e-06,17.1495011144,15.01079675216945,20.0,8.60951845835273e-05,0.00011743814950548881,0.00010125867333392509,0.00030479200742294124,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,1.2222222222222223,48.638888888888886,15.151494132147896,N,1.0,0.0
2026-08-12T15:23:23,codecarbon,ea5b4a47-1170-4fd0-bcea-f4ec4e8a1c4a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.307490000035614,3.365633499076333e-05,2.9764638297851536e-06,17.0019639366875,13.207835573115412,20.0,3.810308275682012e-05,5.877476924176506e-05,4.477994777650262e-05,0.0001416577997750878,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,5.428571428571429,48.57142857142857,15.124002729143415,N,1.0,0.0
